DEPT,TCMR,BVI,FFI,T2lm_BVI,T2lm_FFI,Permeability,Permeability_Core
5064.375,0.042114048,0.041314823,0.000799224,3.938682762,130.1772506,0.000114825,
5065,0.045760656,0.045842561,0,2.951677349,10.24422942,0.00013036,
5065.625,0.037200152,0.036989014,0.000211137,2.789870258,135.3806186,5.2225E-05,
5066.25,0.036581482,0.036389732,0.00019175,2.628084488,95.03565994,4.60846E-05,
5066.875,0.033285341,0.032552059,0.000733281,3.046165423,126.8291924,3.42498E-05,
5067.5,0.030335738,0.031043699,0,3.988145043,4.688081979,3.70395E-05,
5068.125,0.02940925,0.02887232,0.000536929,3.419166409,200.5382141,2.37935E-05,
5068.75,0.032094109,0.029827155,0.002266954,2.104546957,49.88823888,1.73147E-05,
5069.375,0.033933139,0.034199914,0,1.263810285,3.661077262,1.72895E-05,
5070,0.048854782,0.049408621,0,1.265365214,2.365157711,7.54096E-05,
5070.625,0.056473675,0.056144236,0.000329439,1.373256695,128.956624,0.000136452,
5071.25,0.070067678,0.068864573,0.001203105,1.327096425,666.225133,0.000307759,
5071.875,0.073104,0.063963151,0.009140849,0.915351983,59.78482068,0.00040275,
5072.5,0.075629987,0.06557987,0.010050116,0.887031062,46.09671384,0.000380849,
5073.125,0.065276825,0.065573855,0,1.965339806,30.70451276,0.00036338,
5073.75,0.068479212,0.067640683,0.000838529,1.562397951,490.5829252,0.000328247,
5074.375,0.075033295,0.073904033,0.001129263,1.54608491,987.7425549,0.000477084,
5075,0.087619493,0.086485121,0.001134372,1.644569953,693.8086706,0.000928035,
5075.625,0.096732534,0.096448409,0.000284125,1.826592853,141.4252348,0.001580601,
5076.25,0.097564504,0.096892927,0.000671578,1.691325221,366.2254746,0.001490991,
5076.875,0.089398548,0.082198903,0.007199645,1.064457108,79.61491137,0.000656258,
5077.5,0.078687652,0.074416848,0.004270804,1.158276963,127.0287552,0.000408904,
5078.125,0.066042487,0.061707231,0.004335256,1.212088406,145.6866717,0.000250715,
5078.75,0.059884021,0.055817098,0.004066922,1.468215287,179.1139765,0.00023028,
5079.375,0.060330803,0.054887496,0.005443306,1.39181201,105.0243616,0.000223155,
5080,0.07292255,0.067094519,0.005828031,1.077017625,73.83319707,0.00028115,
5080.625,0.080389729,0.073367067,0.007022662,0.806244749,51.39342333,0.000297842,
5081.25,0.082273288,0.076235265,0.006038023,0.795472613,68.30830987,0.000330708,
5081.875,0.071909195,0.066464979,0.005444216,0.815713598,102.5448816,0.000251566,
5082.5,0.05848682,0.053529706,0.004957114,0.827764024,92.82979026,0.000119999,
5083.125,0.050898,0.046903238,0.003994763,0.746178813,60.44763035,4.54174E-05,
5083.75,0.042796729,0.038530251,0.004266478,0.766917661,103.1325231,5.21454E-05,
5084.375,0.046512398,0.042737718,0.00377468,0.851864883,76.17192344,4.01985E-05,
5085,0.063322895,0.060938488,0.002384407,1.185924039,45.44982776,0.000164208,
5085.625,0.083474299,0.084359189,0,1.303052653,1.695878711,0.00065992,
5086.25,0.071725353,0.072566162,0,1.561659989,3.528224545,0.000433035,
5086.875,0.071532033,0.07221193,0,1.212039853,2.721264616,0.000329574,
5087.5,0.060954695,0.061447838,0,1.134048971,4.789766646,0.000161681,
5088.125,0.05735043,0.057422753,0,1.543226721,9.815207515,0.00016779,
5088.75,0.056161624,0.046237374,0.009924251,1.168322826,69.29760052,0.000519229,
5089.375,0.063291596,0.055111488,0.008180108,1.495405715,81.71563044,0.000436935,
5090,0.065720867,0.059429789,0.006291078,1.380470826,85.61188494,0.000287011,
5090.625,0.069785214,0.0699668,0,1.523224312,14.70185196,0.000365033,
5091.25,0.06496536,0.064946257,1.91038E-05,1.666488424,50.76927686,0.000296496,
5091.875,0.052067565,0.052195491,0,2.444305594,15.67070464,0.000181421,
5092.5,0.040728756,0.041250305,0,4.25415264,6.584786273,0.000123175,
5093.125,0.029866532,0.030222083,0,5.828546803,11.29713237,4.86248E-05,
5093.75,0.024407058,0.024715442,0,7.211649202,15.96352129,2.69097E-05,
5094.375,0.027422515,0.027151486,0.000271029,5.275083469,87.160597,2.86688E-05,
5095,0.057375737,0.057236288,0.000139449,1.817492317,111.9625822,0.000195056,
5095.625,0.058307839,0.05840388,0,1.438242612,47.81100107,0.00016734,
5096.25,0.062736112,0.063241906,0,1.514065342,12.296024,0.000242195,
5096.875,0.062782745,0.062552102,0.000230643,1.884466205,224.120627,0.000288508,
5097.5,0.049577691,0.048094247,0.001483444,2.089300564,173.2922562,0.000113237,
5098.125,0.037509,0.031812932,0.005696068,1.342892395,92.22142142,0.000103284,
5098.75,0.038291984,0.038518516,0,1.925043701,24.77215102,4.23759E-05,
5099.375,0.039631809,0.039929459,0,1.628700266,12.45024756,4.14014E-05,
5100,0.04106572,0.041109017,0,1.846719128,4.681506081,5.27411E-05,
5100.625,0.036074414,0.035105453,0.000968962,2.522091908,297.1834229,3.90839E-05,
5101.25,0.03790749,0.035243902,0.002663588,2.418845481,162.5442298,5.0619E-05,
5101.875,0.044850051,0.039394909,0.005455142,2.084976781,108.0232224,0.000153556,
5102.5,0.056720694,0.049069767,0.007650928,1.551185232,92.76996979,0.000384831,
5103.125,0.068839721,0.061427048,0.007412672,1.439737428,51.35039054,0.000284598,
5103.75,0.069011335,0.069294624,0,1.922211458,6.493404289,0.0004432,
5104.375,0.069011335,0.069294624,0,1.922211458,6.493404289,0.0004432,
5105,0.058143415,0.058246852,0,1.818848628,5.958707094,0.000209356,
5105.625,0.051264871,0.049460534,0.001804337,1.396693798,75.55758483,8.41917E-05,
5106.25,0.05992909,0.057772046,0.002157044,1.118889409,118.8144063,0.000127696,
5106.875,0.072967148,0.072049749,0.000917398,1.329910795,483.3099672,0.000360042,
5107.5,0.077871069,0.076765225,0.001105844,1.546931054,483.659605,0.00054069,
5108.125,0.078027263,0.077301034,0.000726229,1.639185454,277.0035807,0.000585501,
5108.75,0.072600599,0.072587196,1.34029E-05,1.804912615,79.47285501,0.000501068,
5109.375,0.072223704,0.071953791,0.000269913,1.91575079,187.6365491,0.000513518,
5110,0.083389906,0.077679339,0.005710567,1.513149918,93.81601841,0.000644539,
5110.625,0.093274167,0.088102124,0.005172043,1.589900302,153.293265,0.001126039,
5111.25,0.081644783,0.075691331,0.005953451,1.629674602,62.69824732,0.0005843,
5111.875,0.08526978,0.079286011,0.005983769,1.438472199,54.91843636,0.000607111,
5112.5,0.090313718,0.086084757,0.004228961,1.330967262,59.66055495,0.000742309,
5113.125,0.096725095,0.092673041,0.004052053,1.242933577,112.621205,0.000950966,
5113.75,0.094518093,0.09367348,0.000844613,1.410274341,385.6100572,0.001086608,
5114.375,0.076902296,0.076682639,0.000219657,1.528275928,207.2788859,0.000528434,
5115,0.066554173,0.067004464,0,1.532043598,9.066848136,0.000308806,
5115.625,0.054824105,0.055542495,0,1.861551195,5.600682124,0.000177164,
5116.25,0.049540357,0.050283625,0,2.017844432,7.786667764,0.000129001,
5116.875,0.048314499,0.048809994,0,2.365053483,21.39922656,0.000134238,
5117.5,0.055303593,0.055362169,0,2.097644191,68.84313321,0.000197054,
5118.125,0.063727578,0.063884267,0,1.928738354,69.49307162,0.000321254,
5118.75,0.064855261,0.056297251,0.00855801,1.03940958,61.00615945,0.000304044,
5119.375,0.063413093,0.057164641,0.006248452,0.962259967,80.70330572,0.000202037,
5120,0.069505917,0.063899005,0.005606911,0.817459163,54.02942834,0.000165134,
5120.625,0.063826136,0.058704852,0.005121284,0.782393997,63.13131393,0.000120339,
5121.25,0.06617762,0.062232999,0.003944622,0.81748801,47.46399277,0.000128075,
5121.875,0.064400739,0.061217862,0.003182876,0.957267849,94.2266565,0.000143558,
5122.5,0.076667882,0.071644052,0.00502383,1.022979573,98.55158731,0.000331386,
5123.125,0.080162828,0.07290282,0.007260008,1.044906,65.74419874,0.000415236,
5123.75,0.081872752,0.07525048,0.006622273,1.016234037,69.56944876,0.000418942,
5124.375,0.084218525,0.080121004,0.004097521,1.020084161,149.6623129,0.000483501,
