DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_0919,K_SDR_PRE
4576.0,0.07,85.31,118.29,0.207,3.43,0.155,2.25,2.59,0.1149,0.1146,0.1712,0.1224,0.1926,0.2744,0.004,0.004,0.0067,0.0047,0.0057,0.0124,0.004853372,0.001952614,0.020263364538550377
4576.5,0.071,87.93,126.57,0.234,3.48,0.173,2.2,2.589,0.1508,0.1174,0.1774,0.1182,0.1894,0.2407,0.0054,0.0072,0.0086,0.0059,0.0056,0.0095,0.01046683,0.00123542,0.021315617486834526
4577.0,0.069,89.03,131.73,0.244,3.44,0.179,2.18,2.593,0.1587,0.1101,0.1695,0.1146,0.1838,0.2109,0.0056,0.0078,0.0083,0.0062,0.0055,0.0077,0.023641832,0.000870271,0.02392904832959175
4577.5,0.066,87.49,131.97,0.224,3.39,0.165,2.15,2.598,0.1323,0.1024,0.1668,0.1123,0.1848,0.2215,0.004,0.0047,0.0064,0.0052,0.0051,0.0089,0.036807798,0.000969793,0.027015993371605873
4578.0,0.063,87.36,129.19,0.225,3.34,0.165,2.18,2.602,0.1375,0.1057,0.1734,0.1108,0.1835,0.2096,0.0041,0.0044,0.0061,0.0054,0.0052,0.009,0.016116932,0.000901251,0.02710575982928276
4578.5,0.07,85.51,121.76,0.216,3.36,0.161,2.44,2.59,0.126,0.114,0.1719,0.124,0.1874,0.2637,0.0047,0.0045,0.0065,0.0051,0.0056,0.0116,0.007171087,0.001905906,0.02387985773384571
4579.0,0.077,83.78,115.41,0.201,3.37,0.152,2.56,2.579,0.1197,0.1271,0.173,0.1426,0.2076,0.3298,0.0045,0.0041,0.0064,0.0048,0.0063,0.014,0.005996513,0.003763166,0.022466858848929405
4579.5,0.078,84.1,110.36,0.211,3.34,0.159,2.68,2.576,0.1463,0.1393,0.1869,0.1522,0.216,0.3379,0.0062,0.0053,0.0075,0.0058,0.007,0.015,0.00520483,0.004833107,0.022362006828188896
4580.0,0.073,81.76,104.51,0.186,3.28,0.141,2.8,2.585,0.1172,0.1263,0.1762,0.1448,0.2003,0.3111,0.0045,0.0033,0.0057,0.0043,0.0066,0.0141,0.007027054,0.005961054,0.020275404676795006
4580.5,0.067,78.96,101.2,0.154,3.2,0.119,2.99,2.596,0.0931,0.1124,0.1569,0.138,0.1689,0.2453,0.0029,0.0019,0.0046,0.0028,0.0059,0.0102,0.007059189,0.007501119,0.012660183012485504
4581.0,0.066,77.77,101.17,0.144,3.17,0.112,3.23,2.597,0.0946,0.1161,0.157,0.141,0.1636,0.2262,0.0028,0.0019,0.0048,0.0027,0.0061,0.009,0.006691871,0.008337784,0.009660951793193817
4581.5,0.065,79.08,103.68,0.15,3.18,0.116,2.83,2.599,0.089,0.1097,0.1587,0.135,0.1622,0.2308,0.0025,0.0015,0.0046,0.0025,0.0057,0.0096,0.00554628,0.006351806,0.011594254523515701
4582.0,0.062,79.16,102.18,0.144,3.23,0.111,2.61,2.605,0.0729,0.0983,0.1373,0.1291,0.1473,0.2033,0.0019,0.0011,0.0038,0.002,0.005,0.0083,0.004220579,0.005389453,0.008441302925348282
4582.5,0.05,70.48,95.01,0.062,3.27,0.056,4.68,2.624,0.0321,0.0441,0.0479,0.0594,0.0401,0.0231,0.0005,0.0005,0.0022,0.0005,0.0015,0.0006,0.000704456,0.00080107,0.0003453198878560215
4583.0,0.036,67.24,82.5,0.045,3.31,0.041,8.17,2.648,0.0295,0.023,0.0303,0.0276,0.0206,0.0089,0.0005,0.0008,0.0018,0.0004,0.0007,0.0002,0.003613483,0.00130994,0.0002663663763087243
4583.5,0.024,68.57,69.08,0.07,3.34,0.052,8.4,2.669,0.0606,0.04,0.0453,0.0489,0.0418,0.026,0.0012,0.0012,0.0023,0.0008,0.0015,0.0008,0.014658723,0.008152661,0.001133183017373085
4584.0,0.014,67.62,56.71,0.053,3.36,0.039,8.93,2.685,0.0556,0.0287,0.0343,0.0352,0.0285,0.0124,0.001,0.0009,0.0021,0.0005,0.0009,0.0003,0.01292669,0.008824147,0.0016088959528133273
4584.5,0.006,65.06,52.79,0.025,3.37,0.0,13.74,2.699,0.0371,0.0072,0.022,0.0131,0.0118,0.0027,0.0009,0.0015,0.0027,0.0003,0.0002,0.0001,0.026549373,0.010379668,
4585.0,-0.001,65.38,51.56,0.015,3.38,0.0,10.53,2.712,0.0325,0.0086,0.0162,0.0128,0.0088,0.0013,0.0005,0.0007,0.0021,0.0002,0.0001,0.0,1e-05,0.0,
4585.5,-0.005,67.09,51.84,0.017,3.38,0.0,6.3,2.718,0.0494,0.023,0.0207,0.0313,0.0131,0.0016,0.0005,0.0004,0.0025,0.0002,0.0002,0.0,1e-05,0.0,
4586.0,0.005,65.96,68.16,0.024,3.37,0.0,9.14,2.702,0.0331,0.0109,0.0219,0.0196,0.0125,0.0025,0.0005,0.0009,0.0026,0.0002,0.0002,0.0001,0.004112227,0.001169205,
4586.5,0.032,69.28,85.75,0.072,3.36,0.056,6.97,2.655,0.0457,0.0467,0.0492,0.0562,0.0458,0.0297,0.0009,0.001,0.0022,0.0008,0.0017,0.0009,0.006916968,0.002975427,0.0005095890373922884
4587.0,0.063,83.2,105.89,0.211,3.31,0.156,2.99,2.603,0.1325,0.1049,0.152,0.1132,0.1566,0.2204,0.0052,0.0036,0.0046,0.0042,0.0046,0.0095,0.006128482,0.004177375,0.019819140434265137
4587.5,0.082,85.19,107.99,0.201,3.26,0.154,2.07,2.57,0.1114,0.1154,0.198,0.1412,0.2318,0.3834,0.0047,0.0036,0.0075,0.0049,0.0071,0.0163,0.005623882,0.003331884,0.024957964196801186
4588.0,0.083,81.95,108.74,0.152,3.23,0.122,1.92,2.568,0.0621,0.1079,0.169,0.156,0.2071,0.3598,0.0021,0.0013,0.0055,0.0027,0.0071,0.0127,0.00454071,0.004163955,0.014316156506538391
4588.5,0.084,82.7,108.21,0.159,3.25,0.127,1.87,2.567,0.0651,0.1055,0.1697,0.1524,0.2132,0.3813,0.0023,0.0015,0.0056,0.0029,0.0069,0.0138,0.004941192,0.003914439,0.01695909909904003
4589.0,0.081,83.26,108.72,0.165,3.23,0.13,1.84,2.571,0.0716,0.11,0.1822,0.1495,0.2143,0.3727,0.0025,0.0017,0.0061,0.0033,0.0071,0.0149,0.004807389,0.003316535,0.019470948725938797
4589.5,0.072,83.79,115.07,0.176,3.21,0.134,1.97,2.586,0.0868,0.1109,0.1883,0.1353,0.198,0.3076,0.0027,0.0018,0.0057,0.0037,0.0064,0.0141,0.005403297,0.002175069,0.02435089275240898
4590.0,0.061,87.25,121.03,0.227,3.19,0.166,2.19,2.606,0.1501,0.1096,0.1891,0.1033,0.1745,0.1944,0.0042,0.0032,0.0048,0.005,0.0048,0.008,0.004451957,0.00097704,0.030513377860188484
4590.5,0.06,83.77,120.14,0.194,3.16,0.144,2.43,2.607,0.1332,0.1109,0.1905,0.1142,0.1713,0.2241,0.0033,0.0021,0.0045,0.0038,0.005,0.0109,0.006107836,0.001620439,0.032253704965114594
4591.0,0.072,81.56,114.38,0.17,3.11,0.131,2.51,2.586,0.1089,0.1245,0.2094,0.1436,0.1958,0.3043,0.0035,0.0022,0.0061,0.0036,0.0067,0.0136,0.007213109,0.003937242,0.02805507183074951
4591.5,0.082,81.16,108.15,0.165,3.07,0.13,2.47,2.569,0.1058,0.1365,0.235,0.1679,0.2334,0.3852,0.0041,0.0025,0.0076,0.0039,0.0082,0.0153,0.00774191,0.006226073,0.027681801468133926
4592.0,0.086,79.5,106.87,0.155,3.12,0.125,2.82,2.564,0.0976,0.1368,0.2032,0.184,0.2436,0.3879,0.0038,0.0027,0.0066,0.0038,0.0081,0.0132,0.009116838,0.008562108,0.019910166040062904
4592.5,0.087,80.15,106.81,0.149,3.25,0.122,2.4,2.562,0.0725,0.1215,0.1681,0.1727,0.2307,0.382,0.0025,0.0018,0.0053,0.003,0.0077,0.0123,0.006416234,0.006918112,0.013024930842220783
4593.0,0.09,92.88,109.23,0.303,3.43,0.224,2.24,2.557,0.3335,0.1657,0.1848,0.1634,0.1903,0.2641,0.0234,0.0252,0.0189,0.0112,0.01,0.012,0.007981443,0.005872051,0.043769389390945435
4593.5,0.133,87.94,112.63,0.256,3.53,0.204,2.6,2.482,2.1586,1.6896,1.2868,1.0556,1.3282,1.8557,0.0291,0.0429,0.045,0.038,0.0463,0.0773,0.000544392,0.005874815,0.057063840329647064
4594.0,0.12,88.92,116.82,0.229,3.55,0.183,1.78,2.506,0.5673,0.5187,0.7277,0.3102,0.6362,1.2031,0.0116,0.019,0.0268,0.0122,0.0193,0.0436,0.05039661,0.017868338,0.035077955573797226
4594.5,0.099,92.54,119.55,0.276,3.5,0.207,1.89,2.54,0.4246,0.253,0.3558,0.2008,0.3124,0.4432,0.0189,0.0325,0.0321,0.014,0.0135,0.0184,0.012830626,0.003857831,0.0344318225979805
4595.0,0.06,91.8,123.32,0.269,3.41,0.195,1.94,2.607,0.1905,0.1306,0.1763,0.1059,0.1937,0.1458,0.0067,0.0119,0.0088,0.0097,0.0074,0.0054,0.002729389,0.000648516,0.020565761253237724
4595.5,0.071,90.26,122.36,0.257,3.3,0.189,2.07,2.589,0.1638,0.1131,0.1757,0.1149,0.1889,0.2067,0.007,0.0081,0.0084,0.0075,0.0063,0.0075,0.003989553,0.000996456,0.025375064462423325
4596.0,0.107,86.58,122.24,0.194,3.25,0.157,1.73,2.528,0.1134,0.1527,0.2632,0.2072,0.397,0.8277,0.0052,0.0049,0.0114,0.0065,0.0119,0.0293,0.08735124,-999.25,0.050911031663417816
4596.5,0.155,84.9,120.96,0.175,3.24,0.165,1.73,2.446,0.3317,0.6149,0.9694,0.9329,2.7285,4.9054,0.0067,0.0096,0.0176,0.0181,0.0768,0.1226,0.126343206,-999.25,0.2537904381752014
4597.0,0.208,89.34,123.23,0.213,3.21,0.211,1.48,2.354,6.0712,11.5759,20.406,11.1947,46.2099,63.8506,0.0258,0.0766,0.0757,0.2794,2.2665,5.0358,4.54e-05,-999.25,0.7483106255531311
4597.5,0.223,92.56,124.32,0.241,3.1,0.232,1.36,2.328,11.5133,23.3764,35.8516,23.3504,101.9405,126.5272,0.0554,0.1696,0.1595,0.6556,4.799,12.5881,4.54e-05,-999.25,0.9570848941802979
4598.0,0.236,103.19,121.57,0.341,2.96,0.293,1.09,2.306,26.5946,26.1313,34.145,28.7394,165.6822,144.344,0.3003,0.3712,0.2819,0.599,0.9627,1.5167,0.000408276,-999.25,3.233372688293457
4598.5,0.271,106.39,121.4,0.361,2.91,0.319,0.94,2.246,111.0292,121.606,161.3631,82.609,745.3101,504.8532,0.4949,0.5085,0.1911,0.9829,0.6846,0.8912,0.000865013,-999.25,4.580512523651123
4599.0,0.325,97.52,117.83,0.314,2.99,0.32,1.53,2.154,1057.0088,2122.2676,2433.5604,1172.8908,1740.6579,1439.2937,0.121,0.7564,0.1678,19.9295,14.9031,6.4087,1.272202969,-999.25,6.846746921539307
4599.5,0.361,95.58,115.67,0.295,3.04,0.33,1.59,2.093,2492.2885,2771.1008,3831.5378,1614.6316,819.4454,898.3019,0.0891,1.0619,0.1048,70.5167,30.4666,12.2631,1.173983097,-999.25,8.23835277557373
4600.0,0.387,105.67,108.21,0.401,3.01,0.394,1.35,2.048,692.3239,600.1644,365.6413,259.7345,682.4996,355.6202,0.0555,0.0355,0.0015,0.0237,0.0921,0.3363,98.87762451,-999.25,20.179428100585938
4600.5,0.41,109.83,103.97,0.401,2.92,0.0,0.83,2.009,187.7601,352.1843,392.5626,301.4834,402.0721,1114.7971,4.2949,2.4865,1.4329,3.5223,6.045,1.112,4825.291504,-999.25,
4601.0,0.383,103.29,102.02,0.376,2.82,0.38,1.34,2.055,1093.5834,1607.8367,967.0595,485.7705,746.6882,422.0848,0.2161,0.1798,0.0108,0.2652,0.291,0.251,1221.415527,-999.25,12.99570083618164
4601.5,0.372,93.41,96.37,0.32,2.73,0.347,2.53,2.074,2465.5555,3280.3567,3417.4632,1531.1323,441.2929,651.0276,0.3727,4.1711,0.8672,21.7984,9.5054,2.0432,14.72173405,-999.25,11.048901557922363
4602.0,0.383,98.59,87.12,0.382,2.6,0.383,2.26,2.054,1135.0043,2206.2713,1775.9782,452.98,374.1007,427.0523,0.4721,0.738,0.1365,0.1496,0.3905,0.2506,1171.933838,-999.25,26.150527954101562
4602.5,0.427,97.97,82.94,0.362,2.53,0.0,1.94,1.98,358.1876,181.1504,704.8162,518.8933,214.3375,672.404,2.3077,1.2673,1.8464,1.7872,0.9652,3.4754,4351.993652,-999.25,
4603.0,0.455,107.3,83.05,0.425,2.45,0.0,1.25,1.931,319.4479,427.4857,409.3729,242.8783,181.3849,315.0206,3.2357,3.2645,5.3301,8.9155,3.9003,2.2651,1e-05,-999.25,
4603.5,0.483,107.19,91.39,0.437,2.41,0.0,1.47,1.884,431.7027,167.3284,104.5019,141.8467,87.5065,105.0833,1.8119,2.8296,7.8278,11.0554,2.1822,3.6456,1e-05,-999.25,
4604.0,0.524,99.56,93.93,0.375,2.35,0.0,1.95,1.814,615.6165,5.6113,3.8228,86.6832,17.5523,16.3148,4.528,1.304,5.1658,0.7204,0.1115,195.6038,1e-05,-999.25,
4604.5,0.55,100.38,96.37,0.358,2.35,0.0,1.52,1.734,637.8441,0.9572,1.5138,93.5322,10.5883,9.4875,15.4456,4.8055,13.0979,0.4788,0.1843,3209.0631,1e-05,-999.25,
4605.0,0.55,105.17,90.13,0.353,2.46,0.0,0.83,1.689,183.9268,0.8517,10.9445,77.0673,15.8716,19.285,117.6778,58.5766,111.9382,2.1722,5.5968,3311.6265,1e-05,-999.25,
4605.5,0.55,111.77,87.09,0.388,2.64,0.0,0.43,1.686,27.5676,2.0059,45.2571,31.9076,21.2203,16.9664,553.2851,148.1449,229.2453,17.3218,51.5447,992.7346,1e-05,-999.25,
4606.0,0.516,111.89,88.27,0.428,2.85,0.0,0.76,1.827,31.1654,2.1227,10.5834,30.6547,36.8011,23.6194,22.7001,8.9694,10.0771,26.8454,5.2342,15.3976,1e-05,-999.25,
4606.5,0.431,118.54,91.09,0.578,3.02,0.0,1.43,1.973,408.803,657.0716,36.1208,729.9335,1128.8406,1248.6399,0.5711,5.7091,3.7592,10.7194,11.7812,0.5019,1e-05,-999.25,
4607.0,0.381,105.87,92.44,0.506,3.1,0.0,3.21,2.058,2793.0781,6318.0731,883.5798,1502.445,878.2634,1981.3894,0.044,1.5894,0.6221,2.9493,2.8912,0.4857,1e-05,-999.25,
4607.5,0.425,109.35,91.69,0.499,3.04,0.0,1.92,1.983,891.3966,878.7117,166.2548,674.1008,523.5541,1005.2049,0.2499,2.8931,1.3184,8.036,4.5043,0.5624,1e-05,-999.25,
4608.0,0.385,104.89,95.3,0.458,2.92,0.0,2.32,2.051,1154.0188,2916.7213,1489.6148,1254.7982,703.1595,1818.1306,0.1471,1.1375,0.6117,3.776,2.916,0.5055,1e-05,-999.25,
4608.5,0.305,89.4,93.6,0.33,2.82,0.318,4.39,2.188,1147.4163,830.1606,1113.1043,1630.1665,1031.4519,1224.3194,0.3642,4.4966,1.8921,36.7802,24.1928,2.8942,1e-05,-999.25,14.173137664794922
4609.0,0.247,82.2,91.48,0.299,2.77,0.274,9.54,2.287,250.7082,110.0952,81.9167,1033.836,518.5704,285.4689,1.0522,18.0841,6.087,152.5925,81.1411,8.2797,1e-05,-999.25,7.2143144607543945
4609.5,0.344,88.94,87.06,0.306,2.8,0.326,3.58,2.121,2812.1187,2390.0534,3672.4054,2007.2082,653.4741,1286.0001,0.9903,9.4272,2.9251,89.4556,44.0335,8.3892,1e-05,-999.25,20.080463409423828
4610.0,0.445,99.14,86.7,0.346,2.69,0.0,1.48,1.949,233.7314,44.0611,216.6465,263.0532,130.8189,373.25,4.1953,1.6498,1.705,1.4904,1.1241,10.09,1e-05,-999.25,
4610.5,0.479,113.35,87.06,0.431,2.62,0.0,0.69,1.891,102.6529,102.8536,51.4079,77.6187,123.1281,122.4244,22.0346,7.0733,7.9025,19.7672,10.6488,3.7478,1e-05,-999.25,
4611.0,0.425,115.22,93.11,0.436,2.58,0.0,0.61,1.984,246.8753,1255.5058,523.1753,236.2969,476.5772,820.3672,14.0204,2.7892,2.9933,6.8969,8.856,0.9257,1e-05,-999.25,
4611.5,0.384,117.22,94.6,0.482,2.7,0.0,0.76,2.053,455.5314,2492.9597,1016.5004,621.582,1144.0773,1877.2782,3.8616,1.1057,1.2789,3.5143,4.7658,0.4762,1e-05,-999.25,
4612.0,0.352,113.12,94.46,0.462,2.77,0.0,0.98,2.107,344.0898,1620.2125,1376.2582,609.3248,867.0696,1874.8275,1.3743,0.7227,0.6745,1.4957,2.9376,0.4257,1e-05,-999.25,
4612.5,0.334,111.77,82.41,0.475,2.76,0.0,1.19,2.139,320.1447,1139.9859,1187.3236,652.2461,780.6231,1415.5268,0.8056,0.528,0.4803,1.0512,2.1932,0.3993,1e-05,-999.25,
4613.0,0.308,112.42,76.49,0.494,2.69,0.0,1.26,2.184,216.2933,332.3203,510.8709,445.8722,529.5066,687.0127,0.5126,0.2859,0.3438,0.5869,1.3617,0.435,1e-05,-999.25,
4613.5,0.289,109.86,67.2,0.467,2.56,0.0,1.27,2.216,109.867,76.2962,166.087,218.5758,259.7883,405.1465,0.4928,0.2142,0.2859,0.4536,0.9504,0.3694,1e-05,-999.25,
4614.0,0.318,100.2,65.17,0.461,2.37,0.0,3.6,2.166,241.3639,538.1717,931.2689,1554.9135,664.6705,1050.9531,0.098,0.3315,1.0105,1.5808,1.4604,0.372,1e-05,-999.25,
4614.5,0.385,102.47,61.26,0.41,2.16,0.0,1.63,2.051,249.6426,894.8431,4364.4144,955.9943,545.0475,1735.0196,1.8813,3.1301,6.3052,3.1375,2.4464,0.6561,1e-05,-999.25,
4615.0,0.497,106.3,60.47,0.44,2.12,0.0,1.4,1.861,541.2605,408.6273,157.7109,101.7852,55.6667,56.4813,8.2463,6.3839,25.4531,9.4924,1.1223,5.0107,1e-05,-999.25,
4615.5,0.505,112.72,59.79,0.465,2.18,0.0,0.87,1.847,299.154,483.8023,93.5435,54.0173,62.8202,41.9302,21.8449,14.1608,38.613,37.2621,5.1677,3.1663,1e-05,-999.25,
4616.0,0.419,120.15,63.26,0.548,2.43,0.0,0.84,1.994,636.4582,4531.8493,1641.8008,762.45,1420.1966,1385.7435,4.2842,1.8402,2.4487,11.8585,10.0041,0.489,1e-05,-999.25,
4616.5,0.267,100.93,71.44,0.418,2.7,0.0,2.23,2.253,73.4179,66.9726,69.6483,205.4298,145.6975,229.343,0.188,0.3193,0.2621,0.535,0.7743,0.2721,1e-05,-999.25,
4617.0,0.212,87.64,75.0,0.322,3.01,0.273,4.76,2.347,116.2634,29.7124,13.2365,223.2287,105.2554,52.5856,1.2833,0.7078,0.4185,5.1763,3.4962,1.3827,1e-05,-999.25,13.84681224822998
4617.5,0.22,86.64,73.49,0.265,3.2,0.244,2.91,2.334,197.1884,72.8068,52.7688,150.8007,168.8878,100.6227,0.522,0.4763,0.2453,4.5642,10.6511,6.7024,1e-05,-999.25,6.387202262878418
4618.0,0.385,82.64,59.14,0.204,3.3,0.0,2.6,2.051,52.485,2.667,204.8267,278.4858,170.3124,555.6145,3.0452,0.134,0.0388,0.0121,0.1015,10.4944,1e-05,-999.25,
4618.5,0.55,96.68,47.25,0.347,3.28,0.0,1.63,1.752,80.3609,0.0026,37.8481,86.6657,8.6746,7.5063,52.7115,0.5859,3.0242,0.087,0.0324,5116.0061,1e-05,-999.25,
4619.0,0.55,131.58,40.37,0.662,3.14,0.0,0.5,1.458,61.0868,363.73,347116.803,895.9323,272.0688,117.3381,11836.0654,6268.9623,589337.8935,4388.4247,22100.8976,14.762,1e-05,-999.25,
4619.5,0.55,147.8,40.74,0.925,2.94,0.0,0.33,1.504,330.6172,1638.0716,878.2319,27.1334,138.6391,1104.1954,61957.7764,10084.7831,2894197.036,611841.962,2970.815,141.4768,1e-05,-999.25,
4620.0,0.55,124.93,41.43,0.646,2.8,0.0,0.95,1.698,52.8754,9.0635,11.2954,29.4853,53.9841,23.4574,64.6182,80.9332,129.9645,783.1904,75.8831,1.7421,1e-05,-999.25,
4620.5,0.543,101.37,39.18,0.35,2.82,0.0,0.92,1.782,32.0729,0.0417,3.0984,22.5902,8.442,7.514,359.0092,2.3253,4.7003,0.5332,0.1563,2306.5227,1e-05,-999.25,
4621.0,0.55,89.92,42.51,0.258,2.81,0.0,1.68,1.764,127.6073,0.004,0.2065,24.916,3.9029,7.3542,284.8298,0.2426,0.1731,0.0011,0.0096,406316.7066,1e-05,-999.25,
4621.5,0.55,99.07,47.08,0.343,2.74,0.0,1.22,1.632,959.1631,0.178,45.0069,899.6888,28.7465,49.4497,601.5461,13.5905,27.2928,0.2611,1.6388,1330.5829,1e-05,-999.25,
4622.0,0.55,102.11,51.57,0.38,2.75,0.0,1.21,1.616,1246.6501,0.4581,130.1502,1355.4319,38.2204,49.8114,272.4306,18.9498,58.1932,1.1839,3.8315,509.2506,1e-05,-999.25,
4622.5,0.517,144.99,49.13,1.141,3.01,0.0,1.86,1.825,4.6893,0.0,0.0016,0.0013,17.8379,11549.6046,73.0235,141.4943,1518.1905,45.3954,585.2841,0.4527,1e-05,-999.25,
4623.0,0.225,143.61,44.79,1.157,3.63,0.0,2.12,2.325,7.4157,2.0783,326.6464,10.8028,79.4274,0.0239,53.4138,3.2674,4.4771,0.4398,12049.3089,12850.4759,1e-05,-999.25,
4623.5,-0.064,71.95,37.32,0.083,4.43,0.0,4.42,2.819,0.2069,0.331,0.2629,0.2969,0.1929,0.057,0.0122,0.0022,0.0033,0.0045,0.0007,0.0004,1e-05,0.0,
4624.0,-0.2,66.32,29.52,-0.026,5.02,0.0,4.57,3.058,0.1169,155.6297,0.329,0.024,0.0065,0.0001,0.0002,0.0,0.0001,0.0067,0.0,0.0,1e-05,0.0,
4624.5,-0.193,68.81,23.08,-0.026,5.3,0.0,2.33,3.041,0.0457,1657.4268,0.4611,0.0679,0.0148,0.0001,0.0001,0.0001,0.0001,0.3183,0.0,0.0,1e-05,0.0,
4625.0,-0.175,71.44,22.13,-0.02,5.31,0.0,1.36,3.01,0.0417,8079.1129,0.5931,0.3488,0.0439,0.0001,0.0001,0.0002,0.0001,4.4708,0.0001,0.0,1e-05,0.0,
4625.5,-0.17,73.29,22.13,-0.017,5.33,0.0,0.97,3.0,0.0528,44035.27,0.8469,0.7961,0.0731,0.0002,0.0001,0.0006,0.0002,58.452,0.0002,0.0,1e-05,0.0,
4626.0,-0.168,74.35,22.13,-0.015,5.32,0.0,0.81,2.997,0.0707,125230.9374,1.1553,1.207,0.0924,0.0002,0.0001,0.0012,0.0002,252.3154,0.0003,0.0,1e-05,0.0,
4626.5,-0.172,74.03,22.13,-0.017,5.27,0.0,0.84,3.004,0.0994,205760.1134,1.5092,0.9306,0.0774,0.0002,0.0001,0.001,0.0003,250.7866,0.0003,0.0,1e-05,0.0,
4627.0,-0.173,73.89,22.13,-0.015,5.26,0.0,0.88,3.005,0.1192,177222.4785,1.738,0.8179,0.077,0.0002,0.0002,0.001,0.0003,207.9796,0.0003,0.0,1e-05,0.0,
4627.5,-0.17,70.22,22.13,-0.018,5.31,0.0,1.85,3.0,0.0248,739.7068,0.3191,0.2628,0.042,0.0002,0.0001,0.0001,0.0001,0.3655,0.0001,0.0,1e-05,0.0,
4628.0,-0.161,69.05,22.13,-0.019,5.4,0.0,2.44,2.986,0.0081,46.7264,0.086,0.2198,0.0376,0.0002,0.0001,0.0,0.0,0.0289,0.0,0.0,1e-05,0.0,
4628.5,-0.154,73.68,22.13,-0.017,5.24,0.0,0.9,2.973,0.0334,19161.8333,0.4898,1.7665,0.1057,0.0002,0.0001,0.0006,0.0003,19.3762,0.0002,0.0,1e-05,0.0,
4629.0,-0.055,75.33,22.87,-0.019,4.96,0.0,0.65,2.804,0.0013,59.1127,0.0061,13.3525,0.0644,0.0001,0.0,0.0004,0.0005,0.0147,0.0001,0.0,1e-05,0.0,
4629.5,0.142,76.58,28.88,-0.02,4.47,0.0,0.46,2.468,0.0,0.0122,0.0171,0.2455,0.0035,0.0001,0.0,0.0007,0.0002,0.0,0.0004,0.0,1e-05,0.0,
4630.0,0.336,79.35,39.24,0.016,3.75,0.0,0.5,2.135,0.0,0.0,0.9764,0.4643,0.3335,0.053,0.0078,0.017,0.0004,0.0,0.0038,0.0007,1e-05,0.0,
4630.5,0.422,115.01,52.04,0.456,3.06,0.0,0.58,1.988,77.7362,495.1686,93.4021,327.4345,590.662,950.2916,138.3515,4.0689,3.0585,8.6809,8.9073,0.7444,1e-05,-999.25,
4631.0,0.415,150.0,59.12,1.21,2.72,0.0,1.06,2.001,194.3355,0.0002,11.4657,0.1731,601.5281,4783.0135,139.4931,40.7317,969.1629,89.6119,1613.6909,2304.0676,1e-05,-999.25,
4631.5,0.406,102.07,59.1,0.453,2.94,0.0,2.59,2.015,1552.9564,1786.7674,906.3657,1027.3991,473.7509,1350.1842,0.6611,0.9588,0.6113,4.2378,1.7211,0.6353,1e-05,-999.25,
4632.0,0.425,106.33,50.02,0.465,3.2,0.0,1.58,1.983,391.1842,354.1354,152.6737,604.6942,402.6718,900.0619,4.5276,4.0719,1.3221,7.3984,3.0729,0.7089,1e-05,-999.25,
4632.5,0.482,109.62,42.84,0.444,3.23,0.0,0.81,1.885,18.0629,4.9154,28.1466,105.4132,103.2228,112.7636,120.2989,10.6732,4.9529,16.2867,4.1657,3.052,1e-05,-999.25,
4633.0,0.55,110.52,38.62,0.414,3.01,0.0,0.44,1.735,2.658,0.1288,38.8118,17.8547,14.6983,7.726,3562.254,30.5326,34.6366,15.6832,4.5264,257.8856,1e-05,-999.25,
4633.5,0.55,98.98,38.88,0.353,2.69,0.0,1.48,1.551,10687.3546,0.6659,306.4148,9735.921,67.5185,165.7219,1274.3869,38.4016,55.4378,0.3908,5.1978,43.6887,1e-05,-999.25,
4634.0,0.55,104.16,37.48,0.428,2.48,0.0,1.42,1.48,109791.7884,43.2584,1908.064,41695.665,141.3541,243.6095,600.3968,251.8961,172.6768,3.89,20.4924,3.1645,1e-05,-999.25,
4634.5,0.55,85.48,36.9,0.355,2.53,0.0,42.02,1.574,538480.89,9.1945,0.8502,283534.9461,107.6975,113.5496,24.2332,0.0017,0.0083,0.0054,0.019,140.3452,1e-05,-999.25,
4635.0,0.55,74.86,34.59,0.2,2.77,0.0,1950.0,1.77,0.1341,0.0,0.0003,501.7394,1.4401,4.8858,0.1661,0.0,0.0,0.0001,0.0006,2845443.545,1e-05,0.0,
