DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4689.5,0.158,82.96,57.17,0.21,2.19,0.186,2.39,14.38,137.5267,212.173,157.6288,155.8572,41.7154,29.9512,89.0197,426.3559,77.1717,75.7473,8.06,8.1902,3.2464492321014404
4690.0,0.17,83.43,53.67,0.208,2.18,0.19,2.37,12.29,168.461,257.9703,185.488,218.3502,71.4725,51.8585,92.9562,573.5408,108.9422,96.4134,13.8964,13.1832,6.491706371307373
4690.5,0.179,83.49,53.57,0.207,2.16,0.193,2.354,12.39,207.5393,341.5779,248.2598,313.1743,113.0009,80.7914,118.5317,981.5305,170.873,159.8408,23.7882,20.3725,8.393774032592773
4691.0,0.18,82.84,55.39,0.208,2.17,0.194,2.354,12.9,200.7598,339.5667,238.9017,334.73,122.4738,80.509,116.9878,929.7495,157.9455,175.9438,25.1062,19.9289,6.73184871673584
4691.5,0.179,81.77,53.25,0.209,2.17,0.195,2.354,12.87,228.7235,386.0948,281.1558,378.1864,142.4769,81.3384,152.3234,1194.5619,186.6552,196.9854,31.7447,21.7661,9.494942665100098
4692.0,0.184,80.98,46.61,0.21,2.15,0.198,2.346,12.55,309.743,476.7306,376.7199,479.1372,196.8968,101.6855,243.9098,1835.5103,253.5141,247.9206,46.734,27.8977,28.976221084594727
4692.5,0.194,81.34,39.65,0.212,2.11,0.203,2.33,12.24,437.6701,627.9437,527.7828,665.289,294.4661,158.3296,412.4311,3086.4263,408.0868,373.9174,77.2105,46.2753,85.3048095703125
4693.0,0.204,83.68,37.73,0.219,2.06,0.212,2.314,12.02,510.7756,777.0338,641.8322,885.3651,377.196,247.0272,482.3375,4294.7555,712.7477,545.2553,103.0992,84.6398,141.9887237548828
4693.5,0.217,86.86,40.38,0.231,2.04,0.224,2.292,11.91,532.4813,968.9914,726.6025,1362.6517,550.9043,446.6014,431.0393,5534.6506,1362.5044,856.8585,147.4347,186.5345,174.67054748535156
4694.0,0.237,89.19,42.7,0.244,2.01,0.24,2.259,12.41,576.6607,1255.4023,984.1206,2299.2418,1068.3011,985.6846,433.5341,8691.7728,3021.7402,1638.5718,286.0468,416.6369,255.0464630126953
4694.5,0.252,89.49,42.95,0.252,1.98,0.252,2.234,13.1,645.4308,1553.6914,1582.6687,2953.1311,1723.3962,1648.9534,559.3988,15907.8068,6335.2033,2538.4358,504.7169,589.7532,367.4190673828125
4695.0,0.244,87.61,42.48,0.25,1.99,0.247,2.248,12.15,715.5072,1620.4559,1592.7214,2776.7387,1464.1001,1238.5273,720.6695,16463.7525,5279.6396,2082.6598,479.803,471.8262,321.645263671875
4695.5,0.217,85.46,42.71,0.242,2.02,0.23,2.292,12.29,621.6599,1247.9329,1077.0969,1719.5804,682.8941,446.2755,600.2922,8357.5673,2063.2196,1010.0119,195.8429,195.5661,182.947998046875
4696.0,0.19,84.09,42.88,0.231,2.06,0.211,2.337,13.15,424.4649,697.1876,588.1944,711.791,222.0905,132.9725,370.427,2930.6472,593.8157,360.3957,50.3698,53.1084,96.57979583740234
4696.5,0.173,84.01,42.4,0.219,2.08,0.197,2.364,12.63,303.915,409.6263,371.7019,310.3499,90.034,62.5218,222.3076,1393.4101,254.4923,137.4642,18.458,20.9032,63.0759162902832
4697.0,0.172,85.05,42.12,0.208,2.08,0.191,2.366,12.17,255.0118,310.9099,296.5754,214.0163,66.1267,58.0904,150.0589,1023.9959,182.3355,95.0342,12.7028,15.0465,49.173038482666016
4697.5,0.18,86.11,44.44,0.202,2.07,0.191,2.352,11.6,246.4759,324.5001,308.6724,229.6557,80.9159,83.8376,126.4086,1293.0913,218.6472,113.884,16.1496,18.4894,34.43609619140625
4698.0,0.185,86.21,51.55,0.199,2.09,0.192,2.345,10.69,197.2757,299.5447,264.5754,233.8126,93.4478,99.7039,88.1068,1122.8754,197.0251,112.8617,18.5239,19.872,11.977476119995117
4698.5,0.172,85.0,60.34,0.198,2.18,0.185,2.365,10.68,122.8138,207.0965,160.7445,156.8881,59.6159,57.6774,53.0889,483.5215,94.2208,66.5029,11.7689,11.3282,2.0740714073181152
4699.0,0.144,83.18,68.42,0.196,2.31,0.172,2.413,11.09,51.0166,82.1297,61.0244,49.8157,16.9067,15.6047,22.4423,93.6016,21.174,17.6052,3.2652,3.0714,0.48866456747055054
4699.5,0.117,81.97,72.77,0.195,2.41,0.161,2.457,10.2,23.2036,33.0994,27.8868,15.1266,5.3906,5.213,9.6817,24.5756,6.9225,4.8365,1.3087,1.3016,0.2566879987716675
4700.0,0.114,82.33,73.17,0.201,2.45,0.163,2.462,9.24,19.4775,28.0458,23.0406,12.9331,4.6966,4.676,7.3231,16.4123,5.5368,3.7523,1.1759,1.3873,0.25647029280662537
4700.5,0.137,84.45,75.21,0.213,2.47,0.179,2.424,8.13,26.8738,51.1326,29.2635,36.2323,12.3466,12.0779,8.6662,23.6908,9.9974,8.4698,2.5627,4.1178,0.3966592848300934
4701.0,0.155,87.39,80.46,0.233,2.5,0.198,2.394,6.83,31.3606,71.3286,30.3842,83.7158,26.3173,26.646,8.1546,22.8526,14.4828,14.0697,4.7474,12.6543,0.27944231033325195
4701.5,0.16,89.8,87.71,0.257,2.55,0.214,2.387,4.84,18.6234,48.3281,24.1,82.3066,29.6219,29.6971,4.6375,11.5193,12.9959,8.6535,4.4611,18.9327,0.11899549514055252
4702.0,0.152,90.9,94.71,0.284,2.59,0.228,2.4,3.97,9.0277,26.4323,17.1291,50.7916,18.6439,17.7398,2.851,5.861,9.8407,4.7391,2.7327,17.2364,0.1653471142053604
4702.5,0.138,90.91,98.07,0.301,2.6,0.234,2.423,3.57,4.6171,14.468,11.8559,22.062,8.4138,8.3433,1.902,3.3327,6.336,2.5562,1.4409,13.3496,0.2627289891242981
4703.0,0.131,90.17,99.27,0.303,2.6,0.233,2.434,3.41,3.673,12.3656,11.353,14.3802,6.0859,6.1296,1.617,3.1803,5.69,2.0716,1.1935,12.0203,0.2694510221481323
4703.5,0.117,89.0,97.94,0.29,2.57,0.221,2.457,3.67,3.5525,11.2633,11.4159,8.1108,3.3866,3.6777,1.4518,2.6704,4.0456,1.4776,0.8191,6.9326,0.22617389261722565
4704.0,0.112,87.65,93.51,0.27,2.57,0.207,2.465,3.8,4.1326,11.5126,12.4883,6.5133,3.1418,3.429,1.4508,2.806,3.6743,1.2735,0.8039,4.7263,0.17784416675567627
4704.5,0.118,86.1,86.98,0.252,2.56,0.197,2.455,4.91,7.4038,17.679,15.4017,12.0626,4.807,4.8813,2.5521,5.0746,4.8858,2.1993,1.183,4.5095,0.1760111302137375
4705.0,0.127,85.17,80.65,0.234,2.53,0.188,2.44,6.23,14.3256,30.6202,20.7442,22.3121,7.9345,7.7196,4.6742,10.4087,6.9895,4.2324,1.8217,4.636,0.24179169535636902
4705.5,0.142,85.08,77.85,0.215,2.46,0.182,2.416,6.17,20.0955,43.9933,30.2016,32.6453,14.8459,14.8957,5.6901,20.1595,10.9762,5.9824,2.9372,5.0646,0.377341091632843
4706.0,0.147,85.21,79.29,0.201,2.44,0.176,2.407,6.22,20.4756,46.2705,33.6511,31.5518,16.6634,18.6238,5.5144,25.234,11.9423,6.3095,3.2589,4.2779,0.39902669191360474
4706.5,0.143,85.22,81.99,0.196,2.45,0.172,2.414,6.42,17.0478,38.5013,28.541,24.1925,12.7683,15.2557,4.6099,19.3789,8.9846,5.0615,2.5067,3.1144,0.34158647060394287
4707.0,0.136,85.03,82.6,0.2,2.46,0.171,2.426,6.72,15.4723,33.9048,25.5301,20.0408,9.5311,11.283,4.4068,15.5497,7.3396,4.2267,1.9232,2.6669,0.28684672713279724
4707.5,0.13,84.92,80.06,0.206,2.43,0.172,2.435,6.92,16.7076,34.2368,28.525,18.5061,7.8999,9.0896,5.2003,17.0552,8.0312,3.9975,1.723,2.7242,0.3087781071662903
4708.0,0.13,84.94,76.55,0.208,2.42,0.174,2.436,6.92,18.2576,34.0872,29.2098,18.714,7.7789,8.8439,5.6615,17.3085,8.1777,3.9119,1.6393,2.7381,0.3504711091518402
4708.5,0.127,84.99,75.43,0.208,2.47,0.172,2.441,6.82,16.4145,28.6672,22.7062,15.9568,6.6942,7.7975,4.7521,11.6731,5.9658,3.3192,1.4381,2.4675,0.3155651390552521
4709.0,0.122,85.01,77.74,0.207,2.51,0.17,2.448,6.92,14.1527,25.2054,18.9194,13.326,5.4995,6.5906,4.0222,8.6732,4.6434,2.9219,1.2838,2.2217,0.2516893446445465
4709.5,0.122,84.99,81.12,0.206,2.52,0.169,2.448,7.08,13.3048,25.4932,18.7076,13.476,5.4741,6.5881,3.8595,8.7207,4.5628,3.0051,1.2776,2.1721,0.2161429077386856
4710.0,0.126,84.87,84.02,0.207,2.49,0.172,2.442,6.91,13.2963,28.6364,21.8511,15.8176,6.5968,7.6246,4.0275,11.2602,5.7494,3.3877,1.4641,2.4576,0.22483977675437927
4710.5,0.129,84.56,84.93,0.208,2.46,0.173,2.438,6.71,13.4241,30.7199,24.6568,17.5456,7.6591,8.3976,4.1451,13.6739,6.8519,3.588,1.6152,2.6087,0.24513593316078186
4711.0,0.123,84.2,83.4,0.207,2.45,0.171,2.447,7.02,13.6679,28.7168,24.8032,14.6367,6.1462,6.7364,4.4023,13.5439,6.4537,3.2301,1.4079,2.225,0.2547391355037689
4711.5,0.116,84.05,82.12,0.206,2.46,0.167,2.459,7.24,12.4826,22.8958,21.1183,10.6482,4.4117,5.0294,3.9314,10.0857,4.7657,2.441,1.0522,1.6593,0.23567087948322296
4712.0,0.116,84.19,79.46,0.203,2.47,0.165,2.459,7.07,12.436,21.3089,19.7814,9.7892,4.2664,5.0216,3.6873,8.8658,4.3148,2.219,1.0128,1.539,0.236176997423172
4712.5,0.121,84.4,78.1,0.201,2.49,0.166,2.451,6.87,12.937,22.4402,19.4358,11.0047,5.0657,6.055,3.6202,8.9267,4.4408,2.4099,1.1388,1.644,0.24752604961395264
4713.0,0.122,84.37,79.52,0.198,2.51,0.164,2.448,7.07,13.2044,24.1138,19.1006,11.8802,5.4472,6.5173,3.7014,9.2894,4.5046,2.756,1.2754,1.7027,0.23082610964775085
4713.5,0.117,84.05,82.96,0.195,2.5,0.161,2.457,7.43,11.4094,20.7276,17.7333,9.4775,4.2944,5.2078,3.3368,8.2123,3.7555,2.2895,1.0213,1.2843,0.209237739443779
4714.0,0.11,83.57,85.83,0.195,2.51,0.159,2.469,7.54,9.6397,17.1503,15.8292,7.3211,3.312,3.9426,2.8629,6.653,3.0563,1.8019,0.8265,1.0427,0.18611355125904083
4714.5,0.106,83.14,87.2,0.199,2.53,0.16,2.476,7.63,8.8783,15.853,14.1202,6.8135,2.9696,3.3815,2.6662,5.7553,2.6965,1.6933,0.7624,1.0282,0.16903434693813324
4715.0,0.108,82.84,87.95,0.204,2.56,0.163,2.473,7.87,9.1371,17.6153,13.2726,8.3474,3.3768,3.6211,2.8414,5.9294,2.7553,2.0959,0.8527,1.2098,0.15196627378463745
4715.5,0.111,82.6,88.63,0.207,2.61,0.166,2.466,7.95,9.8415,21.5535,12.9528,11.0789,4.3084,4.294,3.0408,6.3933,3.0785,2.9213,1.1575,1.6304,0.12517446279525757
4716.0,0.111,82.26,87.88,0.206,2.66,0.165,2.466,7.94,9.5784,20.9821,11.1711,11.0583,4.4306,4.2942,2.7256,5.3545,2.6506,2.937,1.1961,1.5796,0.10645029693841934
4716.5,0.109,81.73,85.65,0.202,2.72,0.162,2.47,8.52,9.7754,19.7869,8.9389,10.2647,4.0793,3.899,2.5444,4.1906,1.9828,2.876,1.094,1.2855,0.09333857893943787
4717.0,0.104,81.11,82.35,0.2,2.79,0.16,2.478,9.69,10.771,19.6946,7.039,9.512,3.4768,3.2581,2.6655,3.3083,1.4691,3.0501,0.9931,1.0835,0.08333460241556168
4717.5,0.099,80.65,78.49,0.2,2.84,0.158,2.486,10.47,11.5494,19.0137,5.9358,8.5883,2.9659,2.7408,2.8063,2.7422,1.1928,3.0279,0.9059,0.9758,0.08224155008792877
4718.0,0.097,80.51,75.59,0.201,2.86,0.158,2.49,10.13,11.1533,16.7906,5.4598,7.5834,2.7071,2.508,2.6267,2.3737,1.0676,2.592,0.8245,0.9073,0.08856140822172165
4718.5,0.095,80.58,72.78,0.201,2.82,0.157,2.493,9.8,11.0457,15.2503,5.8252,6.7922,2.5047,2.3582,2.8006,2.5006,1.1335,2.2905,0.7846,0.8827,0.1098228469491005
4719.0,0.095,80.74,70.68,0.2,2.78,0.156,2.494,9.44,10.739,13.6309,6.0441,6.0969,2.3725,2.2958,2.7569,2.5065,1.1311,1.9368,0.7091,0.7922,0.13294191658496857
4719.5,0.095,80.85,69.83,0.196,2.75,0.154,2.493,9.14,10.798,13.4797,6.8255,5.791,2.3977,2.3519,2.8228,2.8063,1.278,1.8263,0.7377,0.773,0.14524494111537933
4720.0,0.097,80.92,69.77,0.192,2.7,0.152,2.491,9.14,10.6819,12.8932,7.3218,5.5563,2.4096,2.4197,2.7957,3.0769,1.3215,1.6784,0.6852,0.6589,0.15644489228725433
4720.5,0.1,81.01,70.64,0.188,2.67,0.151,2.485,8.89,11.0214,13.9777,8.6147,5.919,2.7257,2.7358,2.8866,3.7939,1.6127,1.7761,0.7787,0.6682,0.16096028685569763
4721.0,0.1,81.13,72.1,0.187,2.65,0.15,2.485,8.72,10.4499,13.514,9.0335,5.6142,2.6675,2.7239,2.7467,3.9091,1.6688,1.6571,0.7593,0.6372,0.15553197264671326
4721.5,0.095,81.31,73.5,0.188,2.66,0.149,2.493,8.53,9.1699,11.655,8.3612,4.5998,2.2024,2.3164,2.3917,3.2034,1.4508,1.3594,0.6627,0.5995,0.13889673352241516
4722.0,0.093,81.45,75.27,0.19,2.65,0.15,2.497,8.34,8.3375,10.6009,8.0863,4.1615,1.9969,2.1361,2.1644,2.8918,1.3492,1.1935,0.5948,0.5836,0.1333720088005066
4722.5,0.094,81.42,76.15,0.19,2.64,0.15,2.495,8.03,8.0936,10.7504,8.4979,4.1896,2.095,2.2269,2.0691,3.02,1.4506,1.1776,0.6272,0.6002,0.13408052921295166
4723.0,0.096,81.22,76.35,0.188,2.67,0.149,2.492,7.64,7.463,10.4643,7.9696,4.1786,2.2473,2.3539,1.7672,2.6998,1.3782,1.1199,0.6539,0.583,0.12622946500778198
4723.5,0.093,80.9,77.14,0.186,2.72,0.147,2.497,7.79,6.6751,9.5062,6.5841,3.7579,2.045,2.1165,1.4955,2.0788,1.0929,1.0323,0.6124,0.5199,0.10605442523956299
4724.0,0.086,80.58,77.43,0.187,2.76,0.145,2.509,7.84,5.6328,7.6648,5.284,2.9084,1.6156,1.6673,1.203,1.4601,0.8083,0.8149,0.5081,0.4402,0.08959174901247025
4724.5,0.085,80.3,78.12,0.188,2.76,0.146,2.51,7.74,5.5687,7.8153,5.4918,2.9361,1.641,1.6482,1.2254,1.574,0.8756,0.8392,0.5386,0.4726,0.08792189508676529
4725.0,0.089,80.1,79.01,0.189,2.73,0.147,2.503,7.77,6.0562,9.1094,6.3474,3.5232,1.949,1.8945,1.4073,2.0824,1.1004,1.0067,0.6308,0.5298,0.09537804871797562
4725.5,0.093,80.1,80.25,0.185,2.7,0.147,2.496,7.67,6.306,10.0644,7.3258,3.9201,2.2504,2.1639,1.485,2.5743,1.3218,1.0934,0.7081,0.53,0.10300059616565704
4726.0,0.091,80.37,82.59,0.18,2.67,0.143,2.499,7.38,5.6307,8.8561,7.6122,3.201,1.9939,2.0028,1.2802,2.4231,1.2916,0.8745,0.6403,0.4327,0.10348381847143173
4726.5,0.085,81.02,83.63,0.176,2.65,0.138,2.51,6.9,4.701,6.4096,6.875,2.132,1.4567,1.5809,0.9318,1.6502,0.9815,0.5492,0.4669,0.3136,0.09986613690853119
4727.0,0.079,81.66,84.71,0.175,2.63,0.136,2.52,6.42,4.2204,5.1505,6.516,1.59,1.166,1.3079,0.7162,1.1877,0.8005,0.3943,0.3845,0.2681,0.09956443309783936
4727.5,0.075,81.99,86.16,0.177,2.65,0.136,2.526,6.11,3.9715,4.8029,6.2638,1.4244,1.0695,1.1919,0.6153,0.9701,0.717,0.3533,0.3667,0.2792,0.0935698077082634
4728.0,0.071,82.25,87.75,0.181,2.69,0.137,2.532,5.68,3.446,4.4013,5.5865,1.2706,0.9961,1.0902,0.4775,0.6974,0.5978,0.3146,0.3536,0.2991,0.08398015797138214
4728.5,0.067,82.63,90.19,0.185,2.73,0.139,2.54,5.63,2.9811,3.7831,4.5542,1.1489,0.8815,0.9541,0.3822,0.4701,0.4331,0.2762,0.2952,0.3003,0.07507310062646866
4729.0,0.062,83.03,92.47,0.193,2.73,0.143,2.549,5.29,2.8866,3.4571,4.3063,1.0092,0.7877,0.8233,0.3189,0.3661,0.3644,0.2405,0.2542,0.3221,0.07861178368330002
4729.5,0.067,82.87,93.19,0.198,2.66,0.148,2.539,4.6,3.2398,4.4422,5.8812,1.0819,0.9145,0.9835,0.3583,0.5673,0.5996,0.2716,0.317,0.4513,0.1028769463300705
4730.0,0.078,81.84,90.9,0.197,2.59,0.15,2.521,5.59,4.6143,6.4686,8.2929,1.8022,1.2487,1.3558,0.782,1.5878,1.1681,0.4556,0.4257,0.5471,0.12825292348861694
4730.5,0.091,80.78,87.53,0.192,2.57,0.15,2.5,6.56,5.8986,9.5531,10.5415,3.2346,1.9982,2.0209,1.4058,3.4769,1.9187,0.8147,0.6226,0.6011,0.1366339474916458
4731.0,0.097,80.93,86.02,0.189,2.6,0.15,2.49,6.61,5.8883,10.4905,10.1379,3.9551,2.448,2.4678,1.4176,3.398,1.896,0.9654,0.72,0.6383,0.12978188693523407
4731.5,0.085,82.62,88.13,0.194,2.66,0.15,2.51,6.06,4.3043,6.6985,7.0567,2.3177,1.442,1.6625,0.8406,1.3408,0.9709,0.5617,0.4496,0.56,0.10163853317499161
4732.0,0.071,84.72,90.85,0.206,2.69,0.154,2.533,4.34,2.9062,4.3893,5.7889,1.2127,0.9519,1.0786,0.3609,0.454,0.5329,0.2901,0.3007,0.5649,0.09364601969718933
4732.5,0.065,85.87,91.34,0.22,2.72,0.162,2.542,3.26,2.3231,4.262,5.403,0.8628,0.8526,0.8915,0.2284,0.2833,0.4385,0.2542,0.2771,0.7051,0.0893765315413475
4733.0,0.071,85.89,91.34,0.228,2.74,0.169,2.532,3.93,2.5896,4.5735,5.3865,1.2735,0.9327,1.0304,0.3821,0.4154,0.5526,0.3502,0.304,0.9394,0.08230981975793839
4733.5,0.082,85.62,90.43,0.227,2.74,0.171,2.515,4.13,2.691,5.0168,5.5476,1.7875,1.1971,1.4197,0.4926,0.5737,0.7313,0.4275,0.3589,1.0883,0.0791846290230751
4734.0,0.086,85.48,90.12,0.218,2.74,0.166,2.509,3.83,2.4346,4.8013,5.6054,1.7179,1.335,1.6447,0.4122,0.5473,0.7443,0.3797,0.3799,0.9726,0.07759445905685425
4734.5,0.084,84.9,89.74,0.21,2.78,0.16,2.511,3.33,1.9589,4.2628,5.2666,1.3554,1.3325,1.6231,0.2873,0.4338,0.6965,0.3106,0.4072,0.8634,0.06809473782777786
4735.0,0.082,83.48,89.89,0.208,2.84,0.158,2.514,4.73,2.6208,5.0737,4.4678,1.8803,1.3395,1.5404,0.4364,0.5473,0.6387,0.4517,0.4353,0.7911,0.05679391324520111
4735.5,0.085,82.09,92.94,0.207,2.87,0.158,2.51,4.18,2.0089,4.6168,4.2197,1.7626,1.5354,1.6584,0.3149,0.5316,0.6743,0.3974,0.4929,0.7769,0.052319224923849106
4736.0,0.09,81.34,97.85,0.205,2.84,0.158,2.501,4.07,1.9543,5.401,5.1012,2.1201,1.9743,1.9996,0.3181,0.7468,0.9187,0.4552,0.6426,0.8708,0.059898145496845245
4736.5,0.091,81.21,102.84,0.205,2.78,0.158,2.499,4.5,2.2729,6.5208,6.1581,2.5213,2.0964,2.0873,0.4126,1.1197,1.1571,0.5639,0.6891,0.9131,0.07864826172590256
4737.0,0.088,81.93,106.81,0.212,2.77,0.162,2.504,4.35,2.1548,6.0465,6.0423,2.2299,1.7983,1.8663,0.3851,1.0138,1.0998,0.527,0.5992,1.0103,0.0855608657002449
4737.5,0.079,82.99,111.68,0.222,2.8,0.167,2.519,4.04,1.8398,4.6155,4.8756,1.5148,1.2323,1.3467,0.2774,0.6154,0.764,0.4043,0.4232,0.9954,0.0831584483385086
4738.0,0.072,83.9,117.78,0.228,2.86,0.169,2.531,4.01,1.5938,3.697,3.711,1.2067,0.945,1.045,0.2046,0.3716,0.5048,0.3458,0.3204,0.9128,0.07850511372089386
4738.5,0.074,84.08,121.51,0.224,2.91,0.167,2.527,3.91,1.4237,3.7171,3.5463,1.2736,1.0327,1.1505,0.1817,0.3386,0.5039,0.3542,0.352,0.9377,0.07761028409004211
4739.0,0.076,83.09,120.46,0.208,2.9,0.157,2.524,5.07,1.7849,4.6028,3.6558,1.6824,1.1389,1.2709,0.2589,0.4302,0.4963,0.43,0.385,0.7029,0.0867716521024704
4739.5,0.077,81.7,115.06,0.191,2.83,0.146,2.522,5.06,1.8826,4.6468,4.3372,1.5288,1.231,1.3321,0.2682,0.5488,0.5762,0.3728,0.4332,0.4742,0.09732750803232193
4740.0,0.074,80.37,107.88,0.18,2.73,0.138,2.529,4.99,2.152,4.0236,4.746,1.1847,1.0953,1.1342,0.2657,0.62,0.6175,0.2613,0.3721,0.2845,0.10095410794019699
4740.5,0.069,79.39,102.01,0.176,2.65,0.134,2.536,5.35,3.1016,4.3713,5.6076,1.104,1.0303,1.0,0.3613,0.936,0.8135,0.2624,0.3887,0.2423,0.10645847767591476
4741.0,0.071,78.82,99.01,0.176,2.58,0.134,2.532,6.21,4.3468,5.407,7.0788,1.364,1.1422,1.071,0.6404,1.847,1.2004,0.356,0.4443,0.2524,0.1266888976097107
4741.5,0.072,78.52,99.05,0.174,2.55,0.133,2.532,6.92,4.7406,5.3424,7.083,1.4441,1.1256,1.0513,0.7991,2.2386,1.2297,0.3814,0.4085,0.2214,0.13750886917114258
4742.0,0.075,78.41,98.91,0.171,2.57,0.132,2.526,7.29,4.5694,5.8437,7.3889,1.6624,1.2614,1.1561,0.8988,2.5512,1.3135,0.4573,0.4658,0.2209,0.127400740981102
4742.5,0.081,78.34,95.1,0.169,2.61,0.133,2.517,7.52,4.1564,6.2005,7.0095,1.9835,1.4685,1.3334,0.9208,2.4374,1.2256,0.5283,0.4942,0.2191,0.1107916459441185
4743.0,0.087,78.09,87.79,0.17,2.63,0.135,2.506,7.86,4.8996,7.8808,7.7299,2.7151,1.9171,1.6487,1.2044,3.1201,1.4522,0.7471,0.6334,0.2625,0.10361643880605698
4743.5,0.093,77.35,79.73,0.17,2.67,0.137,2.496,8.22,6.0477,9.7761,7.9447,3.8056,2.6033,2.0101,1.514,3.7022,1.6056,1.0366,0.8029,0.3049,0.10403963178396225
4744.0,0.088,76.29,72.32,0.169,2.81,0.135,2.504,8.73,5.7869,8.6401,5.2759,3.4395,2.3642,1.7064,1.2106,2.1278,0.9936,0.9871,0.7788,0.2634,0.08821076899766922
4744.5,0.074,75.54,68.33,0.167,2.97,0.129,2.527,10.38,5.0523,6.8811,3.0828,2.3172,1.4949,1.1117,0.9575,1.0274,0.4908,0.8255,0.5875,0.1896,0.06510782986879349
4745.0,0.06,75.92,71.76,0.167,3.04,0.126,2.55,10.42,3.6029,4.8761,2.253,1.4274,0.9578,0.7703,0.6397,0.5579,0.3057,0.547,0.4302,0.157,0.04207426309585571
4745.5,0.052,77.75,81.69,0.175,2.98,0.129,2.565,7.22,2.1198,2.8303,2.0913,0.854,0.7121,0.6291,0.2812,0.2879,0.2361,0.2514,0.2926,0.1689,0.03484063968062401
4746.0,0.048,79.9,92.92,0.187,2.87,0.136,2.57,5.71,2.2418,2.7778,2.7405,0.7417,0.6707,0.6036,0.2203,0.268,0.2704,0.2143,0.2707,0.2433,0.047676168382167816
4746.5,0.052,81.23,98.43,0.194,2.79,0.142,2.565,4.68,2.3149,2.8885,3.2639,0.6924,0.6747,0.6422,0.18,0.2519,0.297,0.1827,0.2406,0.289,0.06775826960802078
4747.0,0.058,81.44,99.68,0.195,2.73,0.144,2.554,4.76,2.7891,3.5907,4.2889,0.8464,0.7736,0.7678,0.248,0.4079,0.4387,0.2258,0.2861,0.3497,0.08494054526090622
4747.5,0.064,80.93,102.99,0.189,2.66,0.141,2.545,5.05,3.1436,3.9903,5.091,0.9772,0.8641,0.8821,0.309,0.6259,0.5932,0.2426,0.3093,0.3175,0.1111161857843399
4748.0,0.063,80.42,106.64,0.182,2.67,0.136,2.546,5.08,3.0947,3.8886,5.0216,0.9293,0.8673,0.8626,0.2808,0.6253,0.6037,0.2281,0.3247,0.263,0.11022022366523743
4748.5,0.06,80.12,109.91,0.177,2.71,0.132,2.551,5.34,2.7404,3.4068,4.2316,0.8624,0.8122,0.7856,0.2383,0.4978,0.483,0.2119,0.3087,0.2115,0.0991462990641594
4749.0,0.062,79.89,108.74,0.175,2.72,0.131,2.548,5.49,2.5603,3.391,4.1512,0.8986,0.8389,0.8146,0.2466,0.517,0.4875,0.2171,0.3153,0.1977,0.09346020221710205
4749.5,0.069,79.56,103.18,0.174,2.7,0.133,2.535,5.39,2.634,4.2173,5.0835,1.1203,1.0457,1.0149,0.3186,0.7741,0.7028,0.2723,0.4086,0.2372,0.09251037985086441
4750.0,0.074,79.23,98.13,0.175,2.68,0.134,2.527,5.68,2.8992,4.8327,5.6477,1.364,1.2122,1.1628,0.4233,1.067,0.8597,0.331,0.4577,0.258,0.09276440739631653
4750.5,0.066,78.98,96.43,0.175,2.7,0.132,2.541,5.83,2.9065,3.9637,4.6607,1.0734,0.9649,0.9143,0.3675,0.8023,0.658,0.2686,0.3732,0.2167,0.0811598002910614
4751.0,0.055,78.76,97.41,0.175,2.73,0.13,2.56,5.79,2.7469,3.0232,3.49,0.7773,0.7399,0.6766,0.2604,0.4846,0.4347,0.1974,0.29,0.1751,0.07250015437602997
4751.5,0.048,78.46,98.39,0.177,2.76,0.13,2.571,5.74,2.7412,2.7569,3.0119,0.6686,0.6637,0.5822,0.218,0.3858,0.3625,0.1797,0.2724,0.1723,0.0673408955335617
4752.0,0.05,78.12,97.87,0.18,2.8,0.132,2.568,5.96,2.4379,2.7874,2.852,0.7251,0.6851,0.6106,0.2326,0.4087,0.36,0.2022,0.2832,0.1927,0.05967254936695099
4752.5,0.055,77.9,96.0,0.18,2.82,0.133,2.56,6.61,2.3468,3.0861,2.8919,0.8974,0.76,0.6866,0.2971,0.5032,0.3844,0.2588,0.3112,0.2083,0.05479523912072182
